"cui","pt_code","adr","saedr_score","saedr_score_std"
"C1112734",10056663,"gastric infection",0.589510950684055,0.0176451304001793
"C1334708",10073100,"metaplastic breast carcinoma",0.589512866847977,0.0332568706200683
"C1510471",10021135,"hypovitaminosis",0.589538551817764,0.0203488225328257
"C0740305",10004738,"biopsy bone marrow abnormal",0.589559924183077,0.0189203769923079
"C0038016",10063550,"spondylolisthesis",0.589592495723569,0.0199508018180299
"C0156384",10046905,"vaginal dysplasia",0.589597796382662,0.0222496078382512
"C0032533",10036099,"polymyalgia rheumatica",0.589664841414186,0.0198866266579421
"C3665872",10074216,"fixed bowel loop",0.589771929473068,0.0242683277404158
"C0553690",10050496,"reversible ischaemic neurological deficit",0.589775199468871,0.0232101956932769
"C0156128",10016448,"femoral hernia, obstructive",0.589781747610623,0.0201939584838746
"C2936812",10010507,"congenital hypertrichosis",0.589823061681974,0.0192254141261118
"C0700501",10010562,"congenital nystagmus",0.589890209806402,0.0190374419778362
"C0268088",10073707,"acquired acrodermatitis enteropathica",0.589916572817282,0.019267562838027
"C0342127",10044242,"toxic nodular goitre",0.58995730673477,0.0310344965645743
"C0271202",10019456,"hemianopia homonymous",0.589992931216322,0.0221988554734988
"C2242602",10068008,"trigeminal nerve paresis",0.590021134156219,0.0239543507156505
"C1096691",10055181,"bk virus infection",0.590048543708212,0.0213920510044087
"C0162638",10059512,"apoptosis",0.59006476305022,0.0232069070167222
"C0005823",10076581,"bp",0.590090452674465,0.0608237054161416
"C0346190",10053865,"benign fallopian tube neoplasm",0.590129623151923,0.0163951819166103
"C1332316",10066206,"apocrine breast carcinoma",0.590149640482974,0.0395292986454963
"C4087243",10077756,"spinal flattening",0.590173284631402,0.0214297885853011
"C3888534",10075724,"gastrointestinal wall thickening",0.590226093936463,0.0303716853975648
"C3665813",10073941,"anorectal human papilloma virus infection",0.59033080440564,0.0196172375083764
"C0035335",10038916,"retinoblastoma",0.590354893540656,0.0184327189504874
"C0149512",10001076,"acute sinusitis",0.590379612927575,0.0321753618940025
"C0154731",10018391,"glossopharyngeal neuralgia",0.590419362485239,0.0237289606734038
"C0854327",10060976,"bacillus infection",0.590419803044755,0.0221394166464253
"C0033578",10029096,"neoplasm prostate",0.59042429957036,0.0197523734117923
"C0030353",10033708,"papillitis",0.590431551003017,0.0194512792901663
"C0853858",10042176,"streptococcal abscess",0.590432161571797,0.0478089715397872
"C1261958",10060692,"respiratory tract infection fungal",0.59046131294252,0.0183058607947093
"C4324682",10079493,"urinary tract polyp",0.590507408992007,0.0188283358551325
"C0334011",10071308,"melanocytic hyperplasia",0.59057320811223,0.0219008078410645
"C0003864",10003246,"arthritis",0.590605288787108,0.0185779012437877
"C0015676",10076757,"mental fatigue",0.590628036797215,0.073675136376723
"C0004669",10058890,"bacteroides infection",0.590650183299214,0.0218593261073748
"C0281774",10001022,"acute psychosis",0.59065404001012,0.0380453093595966
"C1096530",10053928,"carotid pulse abnormal",0.590660869834159,0.0190214190691426
"C0267732",10074986,"hiatus hernia strangulated",0.590750535502432,0.0214815034957929
"C2363747",10068357,"neurological decompensation",0.590751269657927,0.0260599812105208
"C3665848",10074052,"hypothalamic pituitary adrenal axis suppression",0.590768672404015,0.0227767045859616
"C0156099",10022018,"inguinal hernia gangrenous",0.590771062784372,0.0175857639923075
"C1112319",10057038,"vocal cord neoplasm",0.59084000383818,0.0224409891895522
"C0587052",10058563,"pulmonary hilum mass",0.590872310666492,0.029053533297299
"C0221356",10053682,"brachycephaly",0.590882813530504,0.0184083120016142
"C0152156",10029934,"obstructed labour",0.590917929240481,0.0352910719333002
"C0273532",10036368,"posterior tibial nerve injury",0.590922778175563,0.0311759793771909
"C0342782",10059396,"mitochondrial dna depletion",0.590970624323164,0.0223062588471526
"C1442980",10021626,"incisional hernia, obstructive",0.59098109283263,0.0187812835438476
"C0001825",10001508,"agraphia",0.591048095919998,0.0243940610482961
"C0750940",10069099,"holmes tremor",0.591064752992468,0.0254908306628762
"C0852874",10062204,"moraxella infection",0.591093511120026,0.0225198717011579
"C3887661",10076712,"stertor",0.59109638549205,0.0276336099661346
"C1868753",10066963,"procedural vomiting",0.591116987271871,0.0937843310465133
"C0038013",10002556,"ankylosing spondylitis",0.591122608568513,0.0192843490491261
"C0156272",10062570,"enterovesical fistula",0.591134699140155,0.0189059846650094
"C1527344",10013952,"dysphonia",0.591143144251361,0.0217333951453212
"C0858613",10033712,"optic nerve congestion",0.591143491342194,0.0231283073178713
"C2747838",10040047,"hematological infection",0.59114565765848,0.0192838039523911
"C0595939",10042062,"stillbirth",0.591190333237648,0.0362911025054905
"C0035304",10038845,"retinal degeneration",0.591204227824365,0.0165459788512881
"C0857836",10023163,"jc virus infection",0.591211532307141,0.0236976082026818
"C0267742",10037288,"pudendal hernia",0.591243949355784,0.0196621923087245
"C0549334",10034021,"parotid duct obstruction",0.591253703541705,0.0238979018912624
"C0022875",10021718,"induced labour",0.591259204551656,0.0342770701088355
"C0242490",10014910,"enthesopathy",0.591283244288616,0.0198559313407011
"C0156104",10022021,"inguinal hernia, obstructive",0.591306281832439,0.0174343569310608
"C0748055",10067398,"psychiatric decompensation",0.591309773626718,0.0358694324695619
"C0263367",10048649,"koebner phenomenon",0.591361740776667,0.0224768564714939
"C0268862",10049448,"urethral ulcer",0.591390298688236,0.0205241321818164
"C0281838",10051935,"oesophageal polyp",0.59139542432201,0.0220969449541822
"C0474367",10054878,"anaesthesia dolorosa",0.591416373244755,0.0606032734152006
"C0853504",10060956,"angiogram abnormal",0.591447393089476,0.0159215197503158
"C0152155",10043508,"threatened labour",0.591488158262345,0.0335804269436851
"C0154738",10076578,"lumbosacral radiculopathy",0.5915097082783,0.0177731638346273
"C0038826",10042566,"superinfection",0.591523457888289,0.0223040204756712
"C0030636",10034106,"pasteurella infection",0.591530891878744,0.0348607917752602
"C0948561",10053028,"gynaecological chlamydia infection",0.591543746833914,0.0203106866996992
"C0162323",10036030,"polyarthritis",0.591563231795088,0.0209384563044613
"C0149793",10001903,"amaurosis fugax",0.591598215153541,0.0251960815185535
"C0877083",10048871,"sensory integrative dysfunction",0.591602843109302,0.0268853951437634
"C0404472",10072943,"adnexal torsion",0.591605810743545,0.0185717040107713
"C0342174",10051878,"thyroid gland abscess",0.591644922389529,0.0185211005872665
"C0948670",10051502,"tonsillar atrophy",0.591650097777863,0.021150305055428
"C1096016",10053453,"cardiac imaging procedure abnormal",0.591651745266929,0.0284817373813285
"C0155509",10023563,"labyrinthine fistula",0.59165997172527,0.0217741918475227
"C0409679",10062164,"seronegative arthritis",0.591660115602811,0.0189564444854509
"C3267113",10072333,"uterine necrosis",0.59170979308715,0.0220734166768624
"C4728049",10081562,"heartland virus infection",0.591730938923984,0.0226833388908876
"C0264314",10057295,"vocal cord inflammation",0.591760497372743,0.0227566238245805
"C1504489",10063410,"lumbarisation",0.591775885862087,0.0185766354276775
"C4552199",10080606,"systemic toxicity",0.591776202175666,0.0269592697497412
"C0426551",10051515,"vocal cord cyst",0.591791235255077,0.0255586344794678
"C0006015",10052307,"bordetella infection",0.59188944234839,0.0251448407547818
"C3888532",10075714,"vasculitic ulcer",0.59189134524104,0.0252851321681972
"C4523990",10079864,"subchondral insufficiency fracture",0.591931229397965,0.019653531530335
"C0025229",10069748,"burkholderia pseudomallei infection",0.592034403905488,0.0222493018452188
"C0236024",10034829,"pharyngeal oedema",0.592060702566559,0.0176798005811129
"C0019317",10038982,"retroperitoneal hernia",0.592108646285643,0.0181609954967416
"C0008055",10067256,"chikungunya virus infection",0.592138935496578,0.0221723702323331
"C0004030",10074171,"aspergillus infection",0.592173164491057,0.0241946628024555
"C1608955",10064789,"mycobacterium abscessus infection",0.592181059021514,0.0210553502101509
"C0158674",10010501,"congenital hiatus hernia",0.592192237334666,0.0203011389850115
"C1112668",10057576,"cardiac septal hypertrophy",0.592204049745763,0.0323596602914986
"C1442863",10054202,"iiird nerve paresis",0.592219426676999,0.0215702449278692
"C0029408",10031161,"osteoarthritis",0.592220424428405,0.0194300690171994
"C0264413",10003559,"asthma late onset",0.592238931800004,0.0310022067788839
"C0151273",10004783,"biopsy kidney abnormal",0.592262449412425,0.014961329837762
"C0264542",10035588,"pleural adhesion",0.592263738827403,0.0219571032689405
"C0233565",10006100,"bradykinesia",0.592411064175053,0.024636451113918
"C0024110",10025028,"lung abscess",0.592497474293123,0.0176707129652323
"C2350476",10031050,"orbital myositis",0.592508420060323,0.0177609657395854
"C4285714",10078229,"renal graft infection",0.592524011449071,0.0171079908131079
"C0221278",10002536,"anisocytosis",0.592532126635502,0.0181456712787251
"C1698979",10065191,"pancreatitis bacterial",0.592555252462465,0.0207874548977758
"C0919947",10049948,"thoracic vertebral fracture",0.592555642180144,0.0202456458349458
"C0220983",10027423,"metabolic alkalosis",0.592606510884956,0.0195421735650722
"C0011119",10011951,"decompression sickness",0.592616852949384,0.0338154294008058
"C0085437",10027202,"meningitis bacterial",0.59263190748886,0.0250727375027143
"C0001075",10000451,"achlorhydria",0.592649309172158,0.025038305528033
"C1997348",10068321,"congenital inguinal hernia",0.592657468292731,0.0161143624999285
"C0085394",10061512,"serratia infection",0.592679441564153,0.0225022669607715
"C0854337",10061181,"genitourinary tract gonococcal infection",0.592740867968963,0.0166929961279787
"C0265547",10024503,"limb reduction defect",0.592791853069702,0.018547895063521
"C0030424",10033794,"paragonimiasis",0.592808518344126,0.0182388723720137
"C3830466",10076667,"disseminated varicella zoster vaccine virus infection",0.592810393636444,0.0251522743231124
"C0024221",10025219,"lymphangioma",0.592814424828107,0.0239935150492052
"C0852135",10057868,"upper respiratory tract infection bacterial",0.592836156241243,0.0192096550281463
"C3854623",10075233,"perinatal hbv infection",0.592848917042858,0.0189447651022601
"C4552152",10080386,"acute oesophageal mucosal lesion",0.592931566539795,0.0165892149474298
"C0401104",10074985,"femoral hernia strangulated",0.593021658300176,0.0195647830547129
"C0948611",10053154,"sight disability",0.593039200623095,0.0269464285357508
"C0003873",10039073,"rheumatoid arthritis",0.5930705873392,0.0174306328030627
"C0041912",10046306,"upper respiratory tract infection",0.593074589203569,0.0178380430534135
"C2747826",10057202,"distended bile duct",0.593119799732457,0.0338416178596852
"C0521171",10010149,"complicated fracture",0.593134571261388,0.024427321688638
"C0232159",10062995,"pedal pulse abnormal",0.593140800239709,0.0188384423987784
"C3267060",10072171,"computerised tomogram kidney abnormal",0.593173545693832,0.0155386414755598
"C0812470",10000217,"abortion incomplete",0.593182089687292,0.042986676148893
"C0004968",10004231,"bence jones proteinuria",0.593217539551538,0.0260446018829715
"C0276648",10017529,"fungal endocarditis",0.59327382183592,0.0232027323289569
"C0409999",10071575,"undifferentiated connective tissue disease",0.593311894962828,0.0207017544024552
"C0007868",10008263,"cervical dysplasia",0.593328744486459,0.0207011735685287
"C0700253",10064492,"incarcerated umbilical hernia",0.593361042315206,0.0214950848581424
"C3714758",10076674,"juvenile psoriatic arthritis",0.593435094038369,0.0210544976903177
"C0264290",10007920,"cellulitis pharyngeal",0.593440983385709,0.0190846689971474
"C0424345",10040589,"shoplifting",0.593475776870709,0.0489598933575685
"C1836830",10076709,"developmental regression",0.59348663595203,0.0262571400610318
"C4759840",10011891,"deafness neurosensory",0.593575579250394,0.0173872043058075
"C1112173",10056326,"transient psychosis",0.593586915834905,0.0358680538581794
"C0271400",10067427,"rheumatoid scleritis",0.593596781658745,0.0180141451287075
"C0684903",10081767,"pharyngeal perforation",0.593602453691925,0.017454057286616
"C2242727",10068268,"tumour compression",0.59362937476195,0.0208532593139959
"C0042018",10007027,"calculus urinary",0.593729343437309,0.0194646993287807
"C1535935",10064091,"iatrogenic infection",0.593767652868079,0.0197984862164738
"C0042134",10046788,"uterine haemorrhage",0.593800644576044,0.0265311354008477
"C0013362",10013887,"dysarthria",0.593864236379672,0.0220487540170151
"C0205721",10029803,"nosocomial infection",0.593872597930792,0.0252888166448174
"C0030252",10033557,"palpitations",0.593920140323495,0.0526255450977551
"C0877052",10048785,"congenital choroid plexus cyst",0.593990463971764,0.0204906755901497
"C0948717",10051800,"cervicitis human papilloma virus",0.593992107241041,0.0196675601321354
"C0013421",10013983,"dystonia",0.594070613879696,0.020673824144194
"C1304177",10073257,"idiopathic angioedema",0.594092507080943,0.0331144528221013
"C0855828",10003523,"aspiration pleural cavity abnormal",0.594098283190185,0.0163070452698118
"C2607947",10048812,"deafness unilateral",0.594129335211401,0.016514608716827
"C1141936",10058114,"purple glove syndrome",0.594152831145098,0.0369496808827609
"C0271240",10005186,"blindness unilateral",0.594160474193787,0.0196949870039096
"C3662129",10074613,"colloid brain cyst",0.594220288410806,0.0252122773807436
"C0262414",10049946,"cervical vertebral fracture",0.594244461047922,0.0198356686375124
"C0854912",10035052,"pineal germinoma",0.594264570879663,0.0260270655000497
"C0860160",10012607,"diabetes mellitus inadequate control",0.594295836806991,0.0293993122213089
"C2903161",10074942,"urinary tract stoma complication",0.594380845845922,0.0207585288278915
"C0398370",10063955,"lipoedema",0.594522083604245,0.0200944004892326
"C0332687",10006802,"burns second degree",0.594551186685143,0.027637981726833
"C0404523",10067185,"vulvovaginitis streptococcal",0.594656820455472,0.0266186147606065
"C0425164",10013572,"parents separated",0.594696461044435,0.0302060722540999
"C1142140",10058923,"pseudomonal bacteraemia",0.594706944666891,0.0262043580871503
"C0435002",10024453,"ligament sprain",0.594761316069734,0.0445468785051261
"C0019294",10022016,"inguinal hernia",0.594766087028955,0.0170390603472248
"C0040485",10044074,"torticollis",0.594834466767146,0.0192569545630427
"C0018566",10062335,"congenital hand malformation",0.594890284438309,0.0157334062686605
"C0854693",10002105,"anaesthetic complication neurological",0.594973458675506,0.0598889726925641
"C0272392",10050211,"tonsillar ulcer",0.594994402389889,0.0205909818216456
"C0029458",10031285,"osteoporosis postmenopausal",0.595136965334058,0.0211671398686648
"C0275794",10061554,"staphylococcal pharyngitis",0.595289076400481,0.0220936456588273
"C0339694",10001908,"amblyopia congenital",0.595300115062721,0.0167619186080625
"C0347206",10004453,"benign salivary gland neoplasm",0.595333713178154,0.0241675453688242
"C0003635",10013976,"dyspraxia",0.595364389763556,0.0259865060740965
"C0948059",10051447,"retinopathy haemorrhagic",0.595399038665548,0.0231078926729396
"C0221745",10012397,"depression suicidal",0.595471514318163,0.0575807380826845
"C4315130",10081973,"hippocampal atrophy",0.59554535371648,0.019321115014689
"C4551560",10065941,"central obesity",0.595585475578301,0.0386693229976442
"C0855372",10061800,"csf virus identified",0.595628905971441,0.0170326361539376
"C2609050",10068792,"gastrosplenic fistula",0.595645576093455,0.0183642632961834
"C1868815",10067129,"hypoglossal nerve paresis",0.595661497366878,0.0226993098617585
"C4721529",10059484,"haemodilution",0.595688776947914,0.0166740281727873
"C0152442",10026730,"mammary duct ectasia",0.595737348890746,0.0196699897941974
"C0154724",10061445,"cerebral cyst",0.595764733216682,0.018812760516681
"C0206608",10054261,"flavivirus infection",0.595784611919836,0.0228090502525256
"C0847403",10057619,"infective tenosynovitis",0.595827193749354,0.0207498614587055
"C0151919",10005082,"bladder stenosis",0.595853510187236,0.0177298124397182
"C0033936",10001632,"alcoholic psychosis",0.595898413725273,0.0452999649998787
"C0011053",10011878,"deafness",0.595905358790174,0.0194907543106231
"C0158662",10061077,"congenital tongue anomaly",0.59592482208924,0.0176468743625706
"C3888827",10076338,"incomplete spinal fusion",0.596037499181768,0.0167233245938405
"C0272153",10060476,"polycythaemia neonatorum",0.596062852441642,0.0197101565882478
"C1096266",10054265,"alpha haemolytic streptococcal infection",0.596064595484597,0.0233267579341003
"C0264304",10007907,"cellulitis laryngeal",0.596077701902127,0.020345874466079
"C0854506",10046572,"urinary tract infection enterococcal",0.596081529690034,0.0190047531288778
"C2609055",10068797,"anastomotic fistula",0.596125355275669,0.0174587141799701
"C0269251",10070314,"mammary fistula",0.596125947194156,0.0190371171093727
"C0008626",10067477,"cytogenetic abnormality",0.596127708390852,0.0151092789829298
"C0149967",10034837,"pharyngitis mycoplasmal",0.596144664490037,0.0212050599780551
"C0152889",10001358,"adrenal gland tuberculosis",0.596160651639349,0.0239971875243002
"C0854312",10061175,"gastrointestinal protozoal infection",0.596183729178933,0.022508974030628
"C4721518",10023047,"ischiorectal hernia",0.596260136343333,0.0181691418504103
"C0948213",10051932,"diaphragm neoplasm",0.596283207487615,0.0191525486331081
"C0275791",10054178,"shigella sonnei infection",0.596365218946157,0.0224650804441755
"C0748412",10064948,"viral rhinitis",0.596374616312032,0.0352660490249156
"C0235553",10047676,"vocal cord thickening",0.596401133150536,0.0256413845887558
"C0042783",10063840,"visceroptosis",0.59643359443623,0.0210450157750401
"C0340987",10076915,"spleen atrophy",0.596465061194273,0.0202354037217231
"C1963650",10065706,"pharyngeal necrosis",0.596509236174192,0.0174181049848369
"C0003872",10037162,"psoriatic arthropathy",0.596579317700585,0.0205942063996226
"C0854263",10060975,"autosomal chromosome anomaly",0.59659517123151,0.018414848092742
"C1096359",10055042,"vertebral osteophyte",0.596619949755287,0.0184288716790705
"C0236656",10001596,"alcohol induced persisting dementia",0.596623909941068,0.05147471451783
"C0750876",10034902,"phlebitis superficial",0.596634437489158,0.0219120436477058
"C0575158",10023506,"kyphoscoliosis",0.596786088035917,0.0195770620380727
"C0039103",10042868,"synovitis",0.596816671474483,0.020738974678753
"C0221239",10018378,"glomerulonephritis rapidly progressive",0.596823824475632,0.0208154122861317
"C0262627",10040102,"seroma",0.596825892270403,0.0184824443725776
"C0263725",10065057,"haemophilic arthropathy",0.596830762517451,0.0188927935729234
"C4285852",10078672,"dna mismatch repair protein gene mutation",0.596831496846614,0.0216346573437478
"C0853582",10011560,"csf oligoclonal band absent",0.596908364204768,0.0154874592519723
"C0855452",10061939,"scan adrenal gland normal",0.596991347498521,0.0173643092849535
"C0013240",10066995,"alveolar osteitis",0.597000506992464,0.0167720640362276
"C0398677",10065700,"ocular sarcoidosis",0.597016345172306,0.0187923064087644
"C1504369",10063532,"allergic respiratory disease",0.597042822583411,0.0308542782731686
"C0235453",10042028,"steroid withdrawal syndrome",0.597079570824617,0.0556014850953257
"C0033740",10021859,"infection protozoal",0.597123582670804,0.0208066449452807
"C1535917",10064034,"nipah virus infection",0.597144669053196,0.0202908188047851
"C0234162",10013936,"dysmetria",0.597145175736612,0.0240162526712295
"C0151435",10003253,"arthritis enteropathic",0.597189429284549,0.0176414940426639
"C1535948",10064145,"retinal aneurysm",0.597256099950929,0.0182303741186732
"C0860218",10000206,"abo incompatibility",0.597390450258104,0.0205635123657706
"C0085598",10016194,"false labour",0.597420567583284,0.0349881698987635
"C4082764",10017964,"gastrointestinal infection",0.597426123525613,0.022076944202537
"C0221150",10030094,"odynophagia",0.597437936549607,0.019473089823318
"C3888841",10076385,"tumour marker decreased",0.597443668566822,0.0215371419591973
"C0685341",10049011,"congenital limb hyperextension",0.597534339401729,0.0190885468855166
"C0156122",10021621,"incisional hernia gangrenous",0.597544031949576,0.0209171604064152
"C0521793",10062177,"viiith nerve lesion",0.597607832784848,0.0230181371263195
"C0039254",10043095,"taeniasis",0.597624829747388,0.0179431606312987
"C0156076",10017856,"gastritis alcoholic",0.597635822310391,0.0446413104674916
"C1868764",10066993,"umbilical hernia perforation",0.597674639316654,0.0186588289396285
"C0221216",10010541,"congenital melanosis",0.597723017110131,0.0163292452627322
"C0481667",10049550,"live birth",0.59774671611036,0.0392191119899287
"C0264005",10014954,"eosinophilic fasciitis",0.597747935344194,0.0470618426499144
"C0729772",10023874,"infective laryngitis",0.597833712612097,0.0224155842952443
"C0476147",10061746,"cartilage neoplasm",0.597884580178751,0.0194962919996607
"C4727987",10081440,"acquired plagiocephaly",0.597930127541182,0.0182796031241864
"C0473472",10036519,"precipitate labour",0.598025157248476,0.0354463409821778
"C0041428",10010688,"conjoined twins",0.598046281656297,0.0383863305054032
"C0033817",10061471,"pseudomonas infection",0.598059434711242,0.0241968390209374
"C1306041",10061616,"abortion spontaneous complete",0.598302932475208,0.0427208541396434
"C0149940",10048950,"sciatic nerve neuropathy",0.598307978967753,0.0420397451267948
"C1096176",10053961,"mitochondrial toxicity",0.598316888631528,0.021692578644856
"C0392156",10001540,"akathisia",0.5983310561192,0.0233837626238061
"C0017668",10067757,"focal segmental glomerulosclerosis",0.598345939466979,0.0188378704147332
"C0339119",10023618,"lacrimal atrophy",0.59838897845921,0.0203956739820752
"C0035869",10067470,"rotavirus infection",0.598449051141626,0.0249210138702514
"C0153216",10003256,"arthritis gonococcal",0.598453816326466,0.018827579646343
"C0424955",10017059,"foreign travel",0.598467550518797,0.0469556152651427
"C4023365",10081422,"enlarged foetal cisterna magna",0.598490802457586,0.0188853308900118
"C0854416",10061474,"pulmonary vascular disorder",0.598495355047786,0.0343777016382317
"C1510431",10043595,"thrombophlebitis superficial",0.598549835074604,0.0230204760886308
"C0035369",10061493,"retroviral infection",0.598596132970508,0.0252181473060927
"C0344305",10028413,"myalgia intercostal",0.598738773487237,0.0274543403960465
"C3495566",10065427,"reflux nephropathy",0.598803534389675,0.0248912830663917
"C0877018",10048675,"pituitary enlargement",0.598814809950773,0.0340630387870096
"C0020500",10020703,"hyperoxaluria",0.598998222653932,0.0216440978071415
"C0024118",10078884,"parasitic lung infection",0.599039006738104,0.0253145071034464
"C0027126",10068871,"myotonic dystrophy",0.59904294130858,0.0216894511680404
"C0549198",10076931,"strangulated umbilical hernia",0.599066763583304,0.017604196725523
"C1611724",10064951,"penoscrotal fusion",0.599073565355176,0.0161688066036185
"C0026826",10020852,"hypertonia",0.599132123562131,0.0220515971901176
"C0265529",10048586,"plagiocephaly",0.599156382428379,0.0224791794122159
"C0000814",10000230,"abortion missed",0.599158050445361,0.042796939706253
"C4087202",10077579,"foetal gastrointestinal tract imaging abnormal",0.599172683898008,0.0172284283819439
"C0264308",10023864,"laryngeal ulceration",0.59918281781694,0.0178671688960493
"C0235770",10026662,"malignant ovarian cyst",0.599210965630821,0.020709793550656
"C0029434",10031243,"osteogenesis imperfecta",0.599221192593607,0.0187385181803319
"C0038463",10042254,"strongyloidiasis",0.599225876310307,0.0231826109368079
"C0019288",10016434,"femoral hernia",0.599307327512385,0.0191604900076541
"C4551632",10033657,"pancreatitis relapsing",0.599350926101448,0.0505007654418303
"C0010626",10062328,"congenital cyst",0.599368771740199,0.016258767120298
"C0154737",10081172,"thoracic radiculopathy",0.599369463751357,0.0201643993367968
"C0473244",10000555,"acquired hydrocele",0.599398313522951,0.0164081823677078
"C0877138",10049088,"osteopenia periarticular",0.59941027054851,0.0339177697648955
"C0152263",10031150,"osteitis condensans",0.599426471019192,0.020414112429735
"C0034050",10001881,"alveolar proteinosis",0.599432657945172,0.0180837395889085
"C0339916",10047482,"viral upper respiratory tract infection",0.599480352276219,0.0197419937378124
"C0559260",10050694,"congenital scoliosis",0.599486782856167,0.0166959178858223
"C0476415",10062149,"thyroid gland scan abnormal",0.599518255142525,0.0165825837645314
"C0030920",10017886,"gastroduodenal ulcer",0.59953124077872,0.0244955766796545
"C0476586",10016115,"failed examinations",0.599572184004333,0.0308046880446573
"C0018777",10010280,"conductive deafness",0.599577041392649,0.0174787197686523
"C0016085",10016674,"filariasis",0.599661814070101,0.0198884120290155
"C3854370",10074997,"mycoplasma genitalium infection",0.599808862854399,0.0217961067941168
"C0041228",10001461,"african trypanosomiasis",0.59984757194984,0.0206095200292645
"C0948496",10052847,"abortion late",0.59986288551493,0.0445664074255672
"C1167951",10059841,"nasopharyngeal reflux",0.599863902918709,0.0265149098306041
"C0003855",10003226,"arteriovenous fistula",0.599869582614901,0.0173037675057608
"C0149725",10024968,"lower respiratory tract infection",0.599874038663588,0.0172014889518785
"C2242660",10068121,"pharyngeal haematoma",0.599926061633104,0.0159760070612237
"C0855451",10061938,"scan adrenal gland abnormal",0.599940383649803,0.0168884525362644
"C0262431",10041541,"spinal compression fracture",0.600028939913487,0.0192906158089169
"C0022876",10036600,"premature labour",0.600089305627788,0.0321605472746185
"C0011057",10061373,"sudden hearing loss",0.600105916130297,0.0367469455817686
"C0026884",10028403,"mutism",0.600149777682873,0.0234083583811422
"C4285753",10078335,"gastrointestinal melanosis",0.600192787814868,0.0265219363690856
"C0276289",10078205,"zika virus infection",0.600267205558746,0.0213809709196418
"C0919824",10050905,"decreased ventricular preload",0.600282798170362,0.0250640561596022
"C0042929",10047675,"vocal cord polyp",0.600302122990769,0.0264229734129653
"C1963788",10067633,"peripheral nerve lesion",0.600325976164327,0.0215948841642082
"C0265673",10048576,"kyphosis congenital",0.600404223135384,0.0163189687891216
"C0854396",10061310,"nerve root injury",0.600406010551313,0.0345521053568879
"C0431750",10058463,"urethral meatus stenosis",0.600451486745259,0.0157153398455995
"C0235839",10016562,"fever neonatal",0.60050544467571,0.0230452831044148
"C1261959",10060693,"respiratory tract infection bacterial",0.600572289717692,0.019112062344936
"C0752156",10074462,"dural arteriovenous fistula",0.600614259454732,0.0165077599672949
"C0001925",10001580,"albuminuria",0.600645018065624,0.0269669326204654
"C0748336",10045422,"ultrasound kidney abnormal",0.600666801242267,0.0169578398306466
"C0025303",10027274,"meningococcal infection",0.600733733305563,0.0263613978168909
"C0948103",10051637,"testicle adenoma",0.600736864815476,0.0180800329049898
"C0339975",10065046,"herpes simplex pneumonia",0.600821895559255,0.0275849870117038
"C4275079",10078207,"posterior cortical atrophy",0.600876148898923,0.0163047134706933
"C0747733",10065159,"polychondritis",0.600927960907937,0.0338679949786302
"C0038018",10052013,"spondylolysis",0.601022254701998,0.019720189233804
"C0684256",10053840,"bacterial sepsis",0.601077528323549,0.0215667286373442
"C0024141",10042945,"systemic lupus erythematosus",0.601172946349609,0.0222336991364294
"C0343890",10013439,"disseminated cryptococcosis",0.60120342783343,0.0217788090446138
"C0948032",10051340,"transplant abscess",0.601218430307304,0.0197338522437754
"C1853959",10072959,"birdshot chorioretinopathy",0.601250829840886,0.0382781918691674
"C3203534",10071369,"pancreatic cyst rupture",0.601407081380067,0.0176635566483897
"C0161408",10047411,"viith nerve injury",0.601411128889851,0.0401758293477679
"C0221209",10034259,"pelvic kidney",0.601525075689191,0.0174295987420112
"C0003868",10018634,"gouty arthritis",0.601595757746893,0.017872984024749
"C0156543",10000210,"abortion",0.601686890665773,0.0480232598136942
"C0079352",10010650,"congenital torticollis",0.601720330102441,0.0160890727847662
"C0007871",10008267,"cervical incompetence",0.601746133777949,0.0208275213615975
"C0205882",10057343,"parvovirus infection",0.601782910233258,0.0264799723983786
"C0877400",10048877,"vertebral lesion",0.60179051664139,0.0173466151918164
"C0854295",10056490,"kyphosis postoperative",0.601816671217019,0.0181213270581335
"C3854489",10075343,"acute postoperative sialadenitis",0.601820972474506,0.0598930952031613
"C0036439",10039722,"scoliosis",0.601841844793166,0.0214048412642461
"C0869474",10000346,"acalculia",0.601919979445519,0.0241993392271039
"C0035345",10038942,"retirement",0.601978884937742,0.0249945620236767
"C0282488",10011801,"cystitis ulcerative",0.601993056406908,0.0326303988728206
"C0747256",10021857,"infection parasitic",0.602120005976468,0.0237414448073676
"C0240159",10070885,"laryngeal haematoma",0.602324925555745,0.0184024891564416
"C0266597",10054875,"external auditory canal atresia",0.602344393672331,0.0181045637916102
"C0024523",10025476,"malabsorption",0.602429495719499,0.0243298745724698
"C4041403",10079293,"transient lingual papillitis",0.602466047018179,0.017141344497319
"C0700510",10012723,"diaphragmatic hernia, obstructive",0.602592138522776,0.0199786920045151
"C2938980",10070669,"postictal psychosis",0.602648194753071,0.0308437360153936
"C0235620",10055847,"haemorrhage urinary tract",0.602662012439856,0.0192604997166744
"C0003537",10002948,"aphasia",0.602698838767692,0.0248878093425454
"C0522174",10012215,"delinquency",0.602761452896642,0.0480966134735543
"C1739109",10066410,"staphylococcal mediastinitis",0.602813309050764,0.0261523433891601
"C0026936",10061300,"mycoplasma infection",0.60287564878853,0.0207295005135223
